Id,SalePrice,totalBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,totalSpcBlt_standardized,LotArea_standardized,GrLivArea_normalized,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf
341,202900,3,4,1,0,2,0.5997609740291099,1.531004760074978,0.6629143214509067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
344,266000,2,2,1,1,2,1.4829600327643349,-0.23392592706288265,0.5228267667292058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
345,85000,2,3,1,0,1,-1.598383539293651,-2.301161290114473,0.1651031894934334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,140200,1,3,1,1,1,0.015738878394863768,-1.0314816512768092,0.45590994371482174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,151500,1,2,1,0,1,-1.1182672152753135,1.0621847216907354,0.06879299562226382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
348,157500,3,3,1,2,2,0.7448707585271895,2.6572961701185887,0.39399624765478425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
351,318061,2,2,1,1,2,2.1458071965209946,-0.5738947921068472,0.6385240775484678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
352,190000,3,2,1,1,2,0.6552968174789923,-1.416052845553947,0.3783614759224515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353,95000,2,3,1,0,1,-1.4568567124374991,-0.15628483543476634,0.16447779862414003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
355,140000,1,2,1,2,1,-0.009341825098631467,-0.3822699702161772,0.4671669793621013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
356,177500,3,3,1,0,2,-0.25119146592876407,0.5590043704157519,0.22013758599124444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,173000,3,3,1,0,2,-0.38555237750106,-0.10210126510705965,0.19949968730456535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
358,134000,3,3,1,1,2,-0.45900300916058173,-1.7619686878290013,0.1838649155722326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,130000,2,3,1,0,1,-0.22611076243526884,-0.8679397774218408,0.3151969981238274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
360,280000,4,3,1,1,2,0.8416106148592425,0.8107597398652183,0.6729205753595998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
361,156000,2,2,1,1,2,-1.3260787585071312,-0.6664033268126879,0.04002501563477168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
362,145000,2,3,1,0,1,-0.2726892117803314,-0.13646157799780048,0.4108818011257035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363,198500,3,4,1,1,2,-1.1075183423495298,-0.7453659689366019,0.6716697936210131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,190000,4,3,1,1,2,-0.3049358305576824,3.053761318857906,0.45403377110694176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
366,147000,1,3,1,0,1,-0.939119333178919,0.37431768862801995,0.31019387116948083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
367,159000,3,3,1,2,2,0.4439023166052467,-0.018843583871803026,0.3414634146341463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368,165000,2,3,1,1,1,-0.018299219203451195,-0.1344792522541039,0.36460287679799874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
369,132000,1,2,1,1,1,-0.007550346277667522,-0.5805025445858358,0.26266416510318946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370,162000,2,3,1,1,2,-0.34076540697696134,0.09018433203150923,0.27454659161976236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,172400,3,3,1,1,2,0.13755943822041206,-0.47444811729806846,0.5103189493433394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,134432,2,4,1,1,2,-1.7058722685514875,2.4987101106228615,0.46278924327704807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,123000,2,3,1,0,1,-1.0985609482447103,0.3558159816868518,0.2945590994371482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375,219500,3,4,1,1,2,0.4206130919327154,-0.4483474950060634,0.675422138836773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
377,148000,1,2,1,0,2,-1.3547424196425544,-0.23491708993473095,0.04127579737335829,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,394432,3,1,1,1,3,2.0992287471759323,0.6069105758884195,0.6303939962476547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
380,179000,3,3,1,1,2,0.433153443679463,-0.4737873420501696,0.5953721075672295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381,127000,2,3,1,1,1,0.3167073203168066,-1.505587891644243,0.5272045028142588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
382,187750,3,2,1,1,2,0.0963554253382413,-0.7787351189554945,0.28330206378986866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
383,213500,3,3,1,0,2,0.35074541791512154,-0.10309242797890794,0.5934959349593495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
386,192000,2,2,1,1,2,-0.02725661330827092,-2.1062325919843086,0.2632895559724827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
387,81000,1,5,1,0,0,-1.2508366480266455,-0.3789660939766829,0.21013133208255153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,125000,2,3,1,1,1,-0.6703975100343272,-0.7787351189554945,0.17323327079424633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,191000,2,3,1,0,2,0.728747449138514,-0.05782932349783589,0.3946216385240775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390,426000,4,3,1,1,3,2.6402553511070437,0.9637292097538049,0.9280800500312695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
391,119000,2,4,1,0,1,-0.5593258231345627,-0.38061803209643,0.32457786116322696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392,215000,4,3,1,1,2,0.40269830372307597,0.8761764894072057,0.6960600375234521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,109000,1,2,1,0,1,-1.3816146019570135,0.19062216971213627,0.1163227016885553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
396,129000,2,3,1,0,1,-0.45183709387672594,0.00461393742860658,0.18511569731081923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
397,123000,1,2,1,0,2,-1.3475765043586987,-0.7787351189554945,0.028767979987492143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,169500,2,4,1,1,1,0.2432566886572848,-0.6498839456152163,0.6028767979987492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,241000,3,2,1,0,2,0.18234640874451066,-0.4731265668022707,0.4390243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
401,245500,3,1,1,2,2,0.013947399573899821,1.786064005763939,0.2751719824890556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
402,164990,2,3,1,1,2,0.14293387468330387,-0.261017712226736,0.2889305816135084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
404,258000,3,4,1,1,2,1.547453270319037,0.8368603621572235,0.8849280800500313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
405,168000,3,3,1,1,2,-0.2906039999899709,0.2666113232205054,0.45278298936835515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406,150000,3,3,1,1,2,0.6463394233741725,0.14337673948736762,0.4828017510944339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
407,115000,1,3,1,0,1,0.2916266168233113,0.30493628759863944,0.4946841776110068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
408,177000,2,4,1,0,1,-0.036214007413090644,1.9885916192449402,0.5203252032520326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,280000,3,3,1,1,3,1.2446933495761303,1.518780417988849,0.8280175109443401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
410,339750,4,3,1,1,3,1.0243414545975649,0.4106603272624574,0.7692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
413,222000,4,2,1,1,2,0.730538927959478,-1.7028293031420532,0.39399624765478425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
414,115000,1,2,1,1,2,-0.9032897567596402,-0.1972529008044958,0.11257035647279545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
415,228000,4,3,1,1,3,1.1407875779602215,0.5520662303128139,0.781113195747342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
416,181134,2,3,1,0,2,0.2504226039411406,-0.21740654586541108,0.3076923076923076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
417,149500,2,3,1,1,2,-0.8387965192049381,-0.5659654891320609,0.34521575984990616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419,126000,3,3,1,0,1,-1.1648456646203762,-0.46156299996404065,0.17886178861788615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,142000,2,3,1,1,1,-0.7671373663663803,-0.36575058901870566,0.13008130081300806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
421,206300,4,2,2,0,4,0.26475443450885217,-0.8249893863084148,0.31019387116948083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
422,215000,3,3,1,1,2,1.1891575061262478,2.3384721130073878,0.4715447154471545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,139000,2,2,1,1,1,-0.26552329649647566,-0.18403739584651857,0.21763602251407121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426,135000,2,3,1,2,1,-0.8961238414757844,-2.04147661769022,0.3383364602876797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
427,275000,4,2,1,1,2,1.1139153956457621,1.0714355751613194,0.4978111319574733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
428,109008,1,3,1,0,1,-1.300998055013636,-0.318505158793937,0.036898061288305195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,195400,3,2,1,0,2,-0.22252780479334094,-0.9234448982453453,0.2251407129455909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
430,175000,3,3,1,1,2,0.47256597774066983,0.6277249961972335,0.35272045028142585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
432,79900,1,4,1,0,0,-0.7904265910389116,-1.3119807440098763,0.21888680425265783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
434,181000,3,3,1,1,2,-0.018299219203451195,0.4235454445964852,0.472795497185741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436,212000,4,3,1,1,2,-0.14370273667092737,0.36671877327718305,0.5084427767354597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
437,116000,1,2,1,0,2,-1.3869890384199053,-1.7038204660139014,0.16885553470919323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
438,119000,1,2,1,0,1,-1.3475765043586987,-1.1752002676948117,0.03502188868042522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,110000,1,3,1,0,2,-1.1827604528300155,0.9240826948798733,0.21763602251407121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,118000,2,4,2,0,0,0.6087183681339297,0.8428073393883132,0.37023139462163845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,162900,2,3,1,1,2,0.19846971813318617,-1.0959072379469483,0.4534083802376485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,172500,2,2,1,1,3,-0.043379922696946425,-1.8617457502617294,0.2564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445,210000,4,4,1,1,2,0.5066040753389848,-0.2666343018338763,0.6629143214509067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
446,127500,1,3,1,1,2,1.0476306792700962,0.098444022630245,0.5259537210756723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447,190000,3,2,1,1,2,1.549244749140001,2.291226682782619,0.6504065040650405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,199900,3,4,1,1,2,0.49406372359223716,0.5474408035775218,0.649155722326454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449,119500,2,3,1,1,1,-0.6883122982439667,-0.316192445426291,0.3302063789868668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,120000,2,2,1,0,1,-1.268751436236285,-1.1752002676948117,0.20950594121325827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453,204000,4,3,1,0,2,0.15726570525101544,-0.08392994578984095,0.5678549093183239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454,210000,3,3,1,0,2,-0.3264335764092498,-0.18403739584651857,0.4640400250156347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
455,188000,4,4,2,0,2,1.6406101690091621,-0.08591227153353753,0.5503439649781113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,175500,2,3,1,1,2,-0.10070724496779268,0.014195178523140081,0.24640400250156347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,98000,1,4,1,0,3,-1.0251103165851885,-1.6473241823185487,0.31019387116948083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
459,161000,1,3,1,1,1,-0.5127473737895001,-1.4725491292492998,0.5115697310819262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
460,110000,2,3,1,1,1,-1.1254331305591694,-0.8398568293861393,0.22201375859912442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
461,263435,4,3,1,0,2,0.4062812613650038,-0.5131034693001519,0.679799874921826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
462,155000,2,3,1,0,2,-1.5141840347083455,-0.7787351189554945,0.1794871794871794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464,188700,2,3,1,1,1,-0.2959784364528627,0.8031608245143814,0.5078173858661662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465,124000,2,3,1,0,0,-0.8244646886372266,-0.37235834149769426,0.12007504690431514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,178740,2,2,1,1,2,0.4456937954262106,-2.1425752306187458,0.35397123202001246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467,167000,2,2,1,1,2,0.024696272499683494,0.3538336559431552,0.2682926829268292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
468,146500,2,3,1,2,1,-0.3013528729157545,-0.025451336350791647,0.4978111319574733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
469,250000,2,3,1,1,3,1.289480320100229,0.6181437551027,0.4915572232645403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
470,187000,3,3,1,0,2,0.0031985266481161494,-0.08789459727723412,0.5390869293308317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
471,212000,3,1,1,0,2,0.8057810384399636,-0.9042824160562782,0.4090056285178236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
472,190000,3,3,1,1,2,0.4241960495746433,0.791266870052202,0.7010631644777986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
473,148000,2,2,1,0,2,-1.6503364251016053,-1.943351493377239,0.14008755472170098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
474,440000,3,2,1,1,3,2.529183664207279,1.7906894324992308,0.7054409005628518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
475,251000,3,2,1,0,2,1.0852517345103392,-1.3965599757409306,0.5028142589118197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
476,132500,2,2,1,0,2,-1.075271723572179,-0.3558389603002227,0.07629768605378362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
477,208900,3,3,1,1,2,0.7717429408416486,1.1788115529448846,0.4033771106941838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
479,297000,3,3,1,1,3,1.581491367917352,0.3568071445587001,0.5440900562851781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
480,89471,1,2,1,0,2,-0.8997067991177122,-1.199979339491019,0.17698561601000617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
481,326000,3,3,1,1,3,2.047275861367978,2.13957876338983,0.626641651031895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
482,374000,3,2,1,1,3,1.8699194580925471,0.7562457819135623,0.590368980612883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
484,164000,3,2,1,0,2,-0.19386414365791782,-1.6707817036189583,0.23014383989993747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,132500,2,3,1,0,1,-0.9713659519562701,-0.5943788247917119,0.09443402126328948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
486,147000,1,3,1,1,1,-0.5629087807764905,0.014195178523140081,0.16572858036272664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,156000,3,3,1,0,2,-0.7062270864536062,0.2418322514242981,0.14071294559099434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,175000,2,3,1,1,2,0.7663685043787568,0.8874096686214864,0.3977485928705441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,160000,2,3,2,1,2,1.4829600327643349,0.4106603272624574,0.9793621013133208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
491,115000,2,3,1,1,1,-1.7417018449707666,-2.2770429935661642,0.28517823639774853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,133000,2,3,1,2,1,-0.2798551270641872,-0.022147460111297337,0.456535334584115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493,172785,3,3,1,0,2,-0.6381508912569762,1.989252394492839,0.3802376485303314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494,155000,2,3,1,1,1,-0.003967388635739632,-0.5372217658484604,0.2632895559724827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
498,184000,3,4,1,0,1,0.5478080882211556,-0.14439088097258684,0.6078799249530956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499,130000,1,3,1,0,1,-1.392363474882797,-0.5805025445858358,0.031894934333958735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,120000,2,2,1,0,1,-1.2830832668039966,-0.6680552649324351,0.04002501563477168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
502,226700,3,3,1,0,2,0.1680145781767991,0.08126386618487459,0.5753595997498436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
503,140000,2,2,1,0,2,-0.20103005894177362,-0.12787149977511528,0.22889305816135075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,289000,3,1,1,2,2,1.3647224305807146,1.9971816974676253,0.5959974984365227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,124500,2,4,2,0,2,0.6803775209724875,-0.6479016198715197,0.6954346466541589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
507,215000,3,3,1,1,2,0.26475443450885217,-0.0010026521785337483,0.6647904940587867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
508,208300,2,2,1,0,2,-0.18669822837406205,-0.5600185119009711,0.2313946216385241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
509,161000,2,3,1,1,2,-0.8477539133097578,0.014195178523140081,0.3314571607254534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
510,124500,2,3,1,0,1,-0.8208817309952987,0.014195178523140081,0.1207004377736085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,164900,2,2,1,2,1,-0.3031443517367185,1.6525874056883687,0.3220762976860537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512,202665,2,2,1,1,2,0.35074541791512154,-0.9135332695268623,0.3252032520325203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
513,129900,2,3,1,0,2,-1.4550652336165353,-0.15099863345157546,0.01000625390869292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
514,134000,2,3,1,0,2,-0.6739804676762552,-0.12225491016797495,0.14509068167604744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,402861,4,3,1,1,3,2.661753096958611,0.8798107532706495,0.7329580988117573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
517,158000,3,3,1,1,2,0.47973189302452557,0.29436388363225763,0.7948717948717948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,265000,3,3,1,1,3,1.9129149497956819,0.21507085388439418,0.9355847404627892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
